vidName, trial , direction , samp , waittime , trialTime , frameShow , xB , yB , zB , XdistB_t1, YdistB_t1, ZdistB_t1, XdistB_t2 , YdistB_t2, ZdistB_t2, hitB_t1 , hitB_t2, yaw, pitch, roll, expTime, launchind_a, hitind_a, aHit, accuracy
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.78484 , 11.00000 ,  1.50610 , 10.64658 ,-27.29351 ,-59.57824 , 24.65356 , 29.95325 ,-59.26431 , -2.65985 , 29.36584 ,  0.00000 ,  0.00000 , 87.75967 ,-21.38000 ,113.24687 , 43.96791 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.78898 , 12.00000 ,  1.50572 , 10.64713 ,-27.29222 ,-59.57861 , 24.65411 , 29.95196 ,-59.26469 , -2.65930 , 29.36455 ,  0.00000 ,  0.00000 , 87.77055 ,-21.38280 ,113.26016 , 43.97205 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.79307 , 12.00000 ,  1.50680 , 10.64740 ,-27.29074 ,-59.57753 , 24.65438 , 29.95048 ,-59.26361 , -2.65902 , 29.36308 ,  0.00000 ,  0.00000 , 87.78075 ,-21.38468 ,113.25820 , 43.97613 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.79734 , 12.00000 ,  1.50715 , 10.64685 ,-27.28965 ,-59.57718 , 24.65383 , 29.94940 ,-59.26325 , -2.65958 , 29.36199 ,  0.00000 ,  0.00000 , 87.78539 ,-21.39221 ,113.24713 , 43.98041 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.80147 , 12.00000 ,  1.50789 , 10.64666 ,-27.28861 ,-59.57644 , 24.65364 , 29.94835 ,-59.26252 , -2.65977 , 29.36094 ,  0.00000 ,  0.00000 , 87.78873 ,-21.39939 ,113.22735 , 43.98453 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.80559 , 13.00000 ,  1.50813 , 10.64684 ,-27.28726 ,-59.57620 , 24.65382 , 29.94700 ,-59.26228 , -2.65958 , 29.35959 ,  0.00000 ,  0.00000 , 87.78881 ,-21.40649 ,113.21301 , 43.98865 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.80985 , 13.00000 ,  1.50881 , 10.64745 ,-27.28576 ,-59.57552 , 24.65444 , 29.94550 ,-59.26160 , -2.65897 , 29.35809 ,  0.00000 ,  0.00000 , 87.78961 ,-21.40981 ,113.20066 , 43.99291 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.81397 , 13.00000 ,  1.51072 , 10.64660 ,-27.28456 ,-59.57361 , 24.65358 , 29.94431 ,-59.25969 , -2.65983 , 29.35690 ,  0.00000 ,  0.00000 , 87.78612 ,-21.40969 ,113.18649 , 43.99703 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.81810 , 13.00000 ,  1.51039 , 10.64660 ,-27.28326 ,-59.57395 , 24.65358 , 29.94301 ,-59.26002 , -2.65983 , 29.35560 ,  0.00000 ,  0.00000 , 87.78070 ,-21.41746 ,113.17490 , 44.00116 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.82234 , 14.00000 ,  1.51175 , 10.64561 ,-27.28256 ,-59.57258 , 24.65260 , 29.94230 ,-59.25866 , -2.66081 , 29.35490 ,  0.00000 ,  0.00000 , 87.77436 ,-21.42215 ,113.14906 , 44.00540 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.82646 , 14.00000 ,  1.51288 , 10.64561 ,-27.28172 ,-59.57145 , 24.65259 , 29.94147 ,-59.25753 , -2.66082 , 29.35406 ,  0.00000 ,  0.00000 , 87.77188 ,-21.43339 ,113.10835 , 44.00952 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.83059 , 14.00000 ,  1.51338 , 10.64576 ,-27.28065 ,-59.57095 , 24.65274 , 29.94040 ,-59.25703 , -2.66066 , 29.35299 ,  0.00000 ,  0.00000 , 87.77094 ,-21.45004 ,113.06128 , 44.01365 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.83484 , 14.00000 ,  1.51437 , 10.64579 ,-27.28008 ,-59.56996 , 24.65277 , 29.93982 ,-59.25604 , -2.66064 , 29.35242 ,  0.00000 ,  0.00000 , 87.77188 ,-21.46462 ,113.01134 , 44.01790 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.83896 , 15.00000 ,  1.51619 , 10.64463 ,-27.27998 ,-59.56814 , 24.65161 , 29.93972 ,-59.25422 , -2.66180 , 29.35231 ,  0.00000 ,  0.00000 , 87.76926 ,-21.47470 ,112.96725 , 44.02202 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.84306 , 15.00000 ,  1.51686 , 10.64411 ,-27.27941 ,-59.56747 , 24.65109 , 29.93915 ,-59.25355 , -2.66232 , 29.35174 ,  0.00000 ,  0.00000 , 87.77069 ,-21.48894 ,112.92717 , 44.02612 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.84733 , 15.00000 ,  1.51885 , 10.64352 ,-27.27929 ,-59.56548 , 24.65051 , 29.93903 ,-59.25155 , -2.66290 , 29.35162 ,  0.00000 ,  0.00000 , 87.77277 ,-21.50175 ,112.87639 , 44.03039 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
right_trial22_StartToStartPt_1_2_block3.mat , 41.00000 ,  2.00000 ,162.00000 ,  1.57473 ,  4.85146 , 15.00000 ,  1.51926 , 10.64364 ,-27.27907 ,-59.56507 , 24.65062 , 29.93881 ,-59.25115 , -2.66279 , 29.35140 ,  0.00000 ,  0.00000 , 87.77798 ,-21.52591 ,112.80934 , 44.03452 , 35.00000 , 51.00000 ,  0.00000 ,  1.00000 ,
